HOECHST0,HOECHST1,HOECHST2,HOECHST3,HOECHST4,HOECHST5,HOECHST6,HOECHST7,HOECHST8,HOECHST9,A488_0,A488_1,Ki67,CD45RB,CD4,CD163,CD11b,IBA1,CD19,LaminAC,A555_0,LAG3,Keratin,CD3,CD45,CD68,FOXP3,ASMA,GFAP,BANF1,A647_0,Arl13b,PD1,PDL1,CD8A,CD14,CD21,CD20,gTubulin,LaminB,AREA,CIRC,X,Y,frame,COLS,ROWS,Xt,Yt
14014.728,18264.751,11022.036,7263.33,2955.9,2396.937,31660.874,12199.351,10274.904,13708.762,337.325,969.682,291.646,853.913,4034.315,45132.916,4384.271,12487.389,390.355,756.045,129.587,1733.186,196.04,182.563,822.108,11636.593,199.725,88.253,9026.414,319.663,70.837,1394.094,1553.227,285.877,5749.221,17490.06,3079.765,168.915,500.665,11728.238,136.468,0.903,327.378,338.539,1,1,1,327.378,338.539
5547.208,8159.175,4912.175,3132.52,1358.837,1045.427,15977.163,5388.559,4542.632,6238.179,103.996,470.145,119.042,308.888,1864.525,29234.137,1572.974,5382.445,158.284,552.429,65.301,754.895,87.968,87.592,552.105,3132.434,77.469,144.909,5943.289,139.914,53.461,466.424,628.464,153.215,2956.079,6721.016,1231.541,109.247,285.767,5240.86,60.312,0.913,335.874,345.499,1,1,1,335.874,345.499
13106.652,17456.401,10260.505,6304.416,2671.258,2151.181,28560.952,12481.968,9554.209,12703.031,248.26,724.047,383.606,2237.706,1161.623,7152.231,4646.741,4909.416,279.923,108.623,93.64,1398.454,280.661,123.034,519.857,2901.997,174.526,167.869,8553.027,323.294,55.858,1231.101,1158.169,243.255,3098.986,12962.453,3075.817,105.323,373.615,11190.456,104.252,0.879,91.634,26.041,2,2,1,507.634,26.041
14625.772,19300.667,11055.743,6895.031,2798.656,2347.766,34778.02,14066.287,9192.717,11182.34,485.495,1066.878,358.496,672.663,5319.21,42248.063,4182.731,8542.414,499.937,1796.776,152.048,1951.708,258.251,222.312,792.679,5562.703,227.02,2555.078,15590.176,354.642,63.891,2991.045,2209.037,475.413,1601.509,25939.688,3301.11,184.421,718.513,14349.133,91.154,0.878,142.706,26.002,2,2,1,558.706,26.002
15874.474,18200.257,11165.096,1267.49,2790.943,2401.822,28751.208,13263.107,10605.337,12528.51,210.101,386.902,161.969,123.61,5929.073,971.917,425.129,575.446,185.471,101.881,80.481,588.759,52.861,138.076,790.418,86.629,96.371,72.225,5501.938,231.398,50.61,592.817,2815.342,42.173,442.853,2254.824,1364.268,71.517,367.283,5239.203,102.562,0.924,402.838,27.764,2,2,1,818.838,27.764
13301.141,17387.947,10315.934,6415.82,2692.82,2183.237,31775.542,14995.978,10417.644,12266.132,375.355,904.542,302.616,702.168,5750.203,36033.82,4717.45,10588.851,389.994,801.037,125.455,1752.328,102.186,218.25,745.146,11907.484,210.765,320.321,5778.509,285.137,65.668,2082.66,1523.405,249.741,811.668,26708.353,3420.75,139.721,463.097,12934.352,147.03,0.779,188.374,40.173,2,2,1,604.374,40.173
18282.72,23358.976,13752.815,8428.755,3486.301,2859.48,34953.066,18454.082,11865.255,12758.255,492.825,1099.147,379.769,1070.115,2989.955,25208.909,4920.553,10240.982,443.805,1385.552,161.497,1975.37,167.263,233.54,905.091,4856.59,237.285,636.166,10638.785,335.783,77.945,6499.402,2135.641,330.594,1158.073,19985.5,3463.905,154.893,608.403,13499.435,116.188,0.911,223.09,38.05,2,2,1,639.09,38.05
14460.305,18974.546,10975.081,6893.524,2819.137,2322.967,35391.594,11839.86,8984.616,11394.846,334.797,928.637,296.924,1409.697,2441.969,20599.133,3251.087,6420.173,281.971,693.976,122.009,1441.56,140.265,166.921,427.517,5682.966,182.786,135.501,5637.687,319.295,60.04,1462.061,1590.111,278.139,1291.979,13722.042,2916.194,132.124,536.438,14602.214,110.801,0.879,26.151,39.077,2,2,1,442.151,39.077
10624.755,14331.748,8409.19,5188.831,2216.85,1777.145,28606.191,12003.482,8525.186,10320.891,289.726,765.245,249.378,393.03,3527.253,26163.494,2522.607,8367.172,840.674,395.183,103.226,1096.767,535.352,211.83,574.349,3057.944,172.48,169.388,41648.686,303.389,60.977,3526.746,1286.055,633.759,703.557,11950.381,2702.946,110.947,687.698,7637.125,107.843,0.907,175.698,39.626,2,2,1,591.698,39.626
16848.965,21094.737,12453.151,7759.831,3202.042,2662.793,36656.798,16492.755,11184.534,12045.412,287.91,755.349,219.12,999.564,1529.503,14872.106,3146.587,7314.457,348.626,154.377,105.21,1092.602,165.114,133.306,623.842,2481.282,159.48,251.744,10772.947,274.62,61.823,1238.325,1300.796,226.707,1557.521,12000.106,1856.006,102.946,391.999,16137.818,128.546,0.853,241.446,41.225,2,2,1,657.446,41.225
18121.903,22142.486,13219.308,8309.77,3374.732,2876.245,36598.647,16088.62,11278.331,12126.184,361.382,961.097,284.966,714.95,3592.116,37416.338,3968.722,10225.563,310.302,573.122,131.976,1481.858,69.287,193.033,483.447,2196.748,248.178,290.641,3365.32,280.897,61.528,989.451,1506.245,224.882,1116.244,29271.697,2586.774,96.449,594.443,14820.983,89.148,0.914,302.159,47.869,2,2,1,718.159,47.869
10833.668,14761.969,8813.992,5461.578,2228.574,1789.843,28586.315,10787.836,8724.611,12785.57,460.056,1181.118,332.616,1216.003,4019.35,27040.822,4819.256,10987.874,219.284,310.575,148.16,2742.944,62.246,173.079,687.625,22745.22,157.017,81.706,954.731,326.599,66.67,1103.807,1443.072,131.603,1164.013,11344.083,1668.471,120.085,436.63,13207.18,80.592,0.895,78.145,47.954,2,2,1,494.145,47.954
12700.056,16079.299,9748.492,6149.366,2555.514,2070.824,29729.931,13988.241,10415.066,12059.301,297.148,746.116,210.212,1374.246,1844.872,12102.329,3584.091,7075.148,451.767,135.492,108.616,1360.601,253.554,143.266,740.056,2206.263,169.578,348.47,20130.167,313.877,66.913,947.685,990.616,359.058,1508.801,23730.308,3272.271,97.026,481.013,16256.202,104.886,0.905,246.04,49.564,2,2,1,662.04,49.564
12209.531,17266.649,9987.359,5939.57,2612.016,2004.746,31070.753,11808.365,9279.586,13141.729,311.269,878.809,267.689,1184.734,5399.944,35680.38,5256.34,10086.682,177.268,468.584,113.555,2467.166,81.172,121.448,742.448,9884.913,133.115,236.836,3104.019,314.399,61.047,794.882,1454.283,171.945,1496.602,10612.382,1769.161,116.286,585.814,16939.734,71.403,0.887,82.654,49.969,2,2,1,498.654,49.969
12799.205,16859.035,9743.311,5980.216,2368.177,2005.872,30202.939,12062.173,7713.374,9313.518,412.389,1164.171,375.847,1281.603,3478.289,41077.451,5970.771,13181.255,284.685,341.615,136.222,2456.16,83.698,205.186,974.104,17607.162,216.611,70.708,2350.484,252.469,64.628,1279.03,1718.304,221.084,1171.22,18023.987,2500.657,151.855,357.81,10108.475,56.721,0.923,148.331,49.247,2,2,1,564.331,49.247
13913.87,18740.802,11004.734,6868.208,2862.222,2298.725,31635.919,14456.972,10967.549,14468.056,323.575,1024.311,336.022,943.837,4128.128,41621.525,5053.3,9630.546,433.647,794.055,111.786,2135.911,247.221,197.535,742.541,6020.543,202.368,229.655,11535.689,361.949,67.158,1554.938,1805.477,310.924,2820.722,22992.529,3027.212,159.367,623.127,14022.555,132.454,0.893,129.149,54.494,2,2,1,545.149,54.494
8438.013,11738.078,6864.645,4382.958,1720.618,1399.181,21805.733,8535.548,5800.101,8503.934,519.522,1315.547,502.887,1796.159,1500.442,2883.581,5295.126,2778.944,414.038,204.643,167.804,1701.849,135.468,178.387,673.774,2302.731,183.527,78.842,6017.581,276.892,71.58,1316.329,1061.191,292.651,9300.289,11117.076,2188.563,115.87,196.189,4478.94,63.586,0.89,112.176,59.806,2,2,1,528.176,59.806
11215.219,14582.364,8716.594,5434.14,2276.49,1848.6,30008.806,12430.623,9429.654,10669.866,358.07,919.486,263.457,1081.543,3848.465,38585.023,3622.174,8384.953,490.553,314.139,130.105,1693.254,187.185,163.141,533.324,6468.094,203.132,503.77,16382.659,336.963,73.284,828.239,1121.353,285.19,1150.751,14639.985,3939.974,97.355,392.187,13224.82,124.215,0.907,245.546,62.157,2,2,1,661.546,62.157
9496.117,13432.52,7910.902,4858.221,2038.806,1589.053,26386.486,11158.197,8410.774,10056.304,253.008,764.462,243.926,954.209,2427.015,18402.752,2690.533,6203.253,427.053,301.512,91.063,1189.625,287.866,147.575,473.074,969.729,179.098,284.187,14180.523,297.182,53.377,752.968,948.437,397.065,6182.667,17586.223,4108.313,104.919,332.276,10336.648,70.135,0.882,199.221,65.461,2,2,1,615.221,65.461
12273.05,16919.384,9822.944,6019.256,2541.413,2018.916,29146.152,11149.964,9237.43,12662.743,214.571,778.175,353.97,3080.791,1549.905,6291.249,8528.591,5156.324,303.264,121.423,84.547,1380.809,250.627,137.536,933.097,4084.633,148.547,119.23,8069.092,379.419,69.878,1417.809,1250.629,253.207,2355.579,19901.71,1583.457,199.707,528.768,11037.813,109.533,0.896,39.519,66.569,2,2,1,455.519,66.569
10234.672,14174.775,8188.899,5050.046,2026.964,1657.076,23675.006,8657.62,6783.883,8962.629,259.807,841.068,265.087,760.352,3229.574,30479.536,2598.661,7517.544,272.431,600.493,111.788,1738.076,114.981,173.559,606.616,10284.189,144.842,415.239,2585.2,243.55,54.743,1566.967,1695.082,222.406,1958.081,18730.154,3007.94,152.48,336.499,9072.312,66.649,0.917,98.88,67.06,2,2,1,514.88,67.06
16738.333,21502.797,12621.661,8174.483,3385.287,2812.945,42159.128,16826.876,11207.061,11772.734,199.754,631.35,206.497,533.841,4224.041,31131.766,3664.841,7978.714,181.145,351.248,82.06,1154.694,76.7,128.336,751.476,3501.026,130.497,101.899,5556.514,188.13,51.696,2063.281,1594.167,181.625,1532.015,20884.393,2224.74,187.512,333.95,11300.873,69.079,0.906,183.563,67.702,2,2,1,599.563,67.702
18040.882,22220.025,13405.944,8613.46,3425.506,2898.415,41453.906,16087.996,11466.466,11540.691,478.963,1016.759,286.013,782.533,3461.882,45168.66,2546.615,10131.294,352.658,427.605,174.961,1708.724,117.747,224.875,466.501,8188.758,208.17,213.661,6590.192,232.819,74.363,1417.089,1706.237,259.797,930.476,18477.666,2057.276,137.033,341.5,12198.184,117.983,0.913,299.606,73.317,2,2,1,715.606,73.317
14513.196,19462.696,11562.161,7065.79,2900.626,2341.238,35179.277,15058.302,10909.966,12139.05,305.138,888.494,265.677,521.515,4115.236,37613.956,3220.331,7941.746,292.732,376.509,115.119,1515.731,82.079,166.112,747.804,8704.898,163.923,81.11,5240.826,240.528,66.182,2923.604,1346.836,178.012,513.983,20656.678,2512.707,165.317,353.64,11363.686,81.965,0.89,185.114,72.741,2,2,1,601.114,72.741
9752.785,14059.978,8115.019,4905.638,2073.069,1638.438,25966.159,9123.035,7389.929,10624.067,279.184,847.412,307.044,581.605,3049.024,11160.418,4002.365,6826.747,637.77,5992.057,102.595,2154.204,496.759,177.996,624.302,2112.797,177.411,280.272,27406.59,307.521,64.918,1791.091,1709.118,512.219,1973.094,17908.231,4253.359,270.218,380.608,7505.501,77.634,0.911,52.831,76.297,2,2,1,468.831,76.297
10513.366,13166.313,8166.762,5161.302,2114.757,1720.474,26336.198,10346.556,8547.006,9768.982,444.298,1018.183,284.092,702.274,4025.416,55976.582,3477.375,11667.851,491.344,1411.621,156.094,1405.074,171.683,229.151,461.151,9220.934,226.643,617.81,14492.741,294.94,73.624,712.589,865.792,248.349,830.26,26705.287,2152.985,145.841,643.609,11588.724,91.894,0.872,317.723,80.251,2,2,1,733.723,80.251
14737.499,19814.121,11559.984,7201.903,2965.547,2373.064,33870.807,14269.568,11513.509,14398.306,341.866,976.193,326.538,1076.701,3498.161,30310.614,4950.034,9725.507,386.726,1188.455,112.545,1982.366,121.256,192.716,755.497,6379.755,206.532,1205.807,6358.317,342.819,59.193,2649.463,1790.309,385.872,1099.77,25311.664,3928.491,157.372,601.839,14491.905,160.55,0.802,139.461,87.066,2,2,1,555.461,87.066
20777.588,26309.642,15664.473,9925.752,4029.79,3281.837,42328.365,19435.58,14831.528,17610.483,498.437,1214.47,372.672,1785.731,2388.047,18566.615,2345.42,6222.728,353.934,1678.632,174.799,1383.409,118.884,233.527,1048.427,5169.466,203.33,2639.363,8426.704,367.827,76.184,2304.347,1694.104,303.481,1803.047,11698.25,3251.474,171.183,595.292,16347.12,109.639,0.885,155.195,84.068,2,2,1,571.195,84.068
22471.386,27182.143,17450.122,10826.135,4341.861,3532.582,35683.295,21405.859,17373.158,20742.619,506.855,1297.364,405.15,4231.327,1361.757,5432.285,2386.835,3404.476,461.989,593.006,175.019,1361.569,140.305,234.06,2104.588,2320.25,193.049,3341.434,8971.639,424.573,75.814,2805.316,1564.951,329.785,1519.995,8156.144,3003.264,165.245,667.788,15239.474,113.969,0.895,158.493,89.828,2,2,1,574.493,89.828
14441.805,18515.634,10877.563,6946.352,2768.017,2329.199,35303.157,12979.934,9328.746,9272.224,381.425,946.794,304.512,640.713,4050.582,35441.09,2884.419,7316.595,283.884,8911.887,136.729,2384.346,74.731,197.627,423.569,5257.535,233.95,348.776,2917.958,353.518,65.261,1617.099,2033.797,279.97,1819.787,14427.357,2359.069,165.83,562.616,16327.464,82.176,0.851,262.354,88.663,2,2,1,678.354,88.663
17149.968,20497.839,12559.656,8118.112,3156.03,2743.466,37779.49,13958.629,10753.914,11549.461,354.846,827.587,269.89,611.224,4201.877,51806.644,2638.493,12989.504,298.898,824.18,134.818,1624.88,64.314,213.021,499.85,7011.622,234.572,151.442,2092.151,308.045,61.725,1448.548,1581.315,213.032,1117.187,29108.59,2445.776,168.741,525.742,10672.473,113.758,0.88,380.294,92.343,2,2,1,796.294,92.343
8687.977,12270.749,7151.284,4377.208,1851.616,1428.29,23468.896,9117.58,7573.764,9765.508,282.716,829.282,357.863,1162.968,14506.059,13243.069,2655.629,5441.152,486.97,148.743,97.685,1463.825,158.907,1101.853,1584.069,2296.821,173.094,7407.17,17628.298,297.313,61.239,7420.446,1560.121,392.255,895.817,14881.288,2750.049,204.313,816.732,4744.268,78.374,0.916,146.845,95.447,2,2,1,562.845,95.447
16140.918,20150.471,12129.166,7867.686,3149.517,2625.153,32867.333,14987.972,12549.556,12936.922,391.95,1001.464,320.388,1119.672,3609.932,36625.695,4291.718,9138.915,368.655,1328.404,140.936,1592.049,117.835,220.292,777.771,9146.191,243.066,525.776,4840.057,362.933,73.139,1254.744,1410.077,257.934,842.771,26831.748,3447.184,144.467,444.412,13485.628,151.149,0.807,282.987,108.483,2,2,1,698.987,108.483
12949.543,16226.956,9945.099,6350.239,2609.736,2140.705,30081.754,12234.14,10417.1,11805.494,350.103,727.268,185.53,734.042,2491.105,36044.45,3072.208,11636.141,376.047,145.153,140.742,884.569,172.927,138.556,502.026,4050.128,141.992,278.69,15951.141,263.946,77.051,544.265,576.354,220.788,677.341,22045.987,1710.725,84.366,439.981,11783.384,131.926,0.847,328.656,108.386,2,2,1,744.656,108.386
15103.403,20410.291,11832.324,7355.451,3024.112,2428.708,34956.265,13599.988,10873.813,13949.402,290.955,975.397,325.384,1014.408,4336.789,25602.971,4660.65,6822.372,194.425,1832.45,101.634,1962.408,108.199,163.775,791.616,6258.757,154.339,184.136,894.591,332.234,65.296,1751.729,2460.067,222.849,2563.569,8334.756,3132.92,203.238,606.004,17769.846,145.657,0.889,116.69,111.781,2,2,1,532.69,111.781
4071.686,6421.692,3808.07,2286.316,962.958,712.611,11915.422,4649.053,3951.187,7090.552,357.11,817.719,323.765,852.086,3543.305,27128.648,3317.888,9275.24,485.44,279.213,123.218,2969.222,371.145,201.774,648.523,3302.905,201.802,276.848,19395.611,218.363,65.688,1487.07,1751.62,454.912,4081.503,15416.081,6230.824,196.963,795.554,6641.497,48.059,0.95,93.855,108.864,2,2,1,509.855,108.864
17110.417,22078.786,13085.762,8340.596,3381.76,2741.78,34868.401,16317.094,14338.874,14662.876,353.4,1061.481,332.82,976.326,5681.918,50225.345,6453.231,11873.307,378.601,292.618,131.132,2365.864,86.733,215.631,964.616,14838.118,202.522,476.115,1887.84,406.374,72.417,2161.705,2020.6,261.769,663.827,19594.907,2709.153,215.284,515.891,19389.295,141.96,0.907,233.595,120.077,2,2,1,649.595,120.077
18004.151,23190.244,13707.085,8681.888,3513.46,2862.662,40619.315,16494.017,14448.747,14406.605,389.98,914.25,302.247,587.148,2372.851,21795.377,2632.865,6883.355,381.723,10928.445,158.513,1795.792,210.338,181.794,705.442,2328.801,191.193,388.267,16845.654,491.672,72.612,4191.778,2944.862,393.867,1826.83,20037.389,7173.183,162.623,461.566,20237.831,200.476,0.868,218.854,123.076,2,2,1,634.854,123.076
14984.345,20687.75,11993.661,7462.819,3060.024,2483.775,33520.992,13602.331,11201.193,14369.535,279.938,947.254,324.536,1378.215,8403.747,47739.701,7383.73,11158.933,327.807,1375.92,104.084,1999.486,199.289,174.182,1389.34,12545.169,162.556,495.87,8627.611,330.389,66.561,2475.459,2404.151,291.897,1743.553,15914.414,2961.09,191.707,723.401,14994.626,111.963,0.913,114.994,122.115,2,2,1,530.994,122.115
17112.429,21255.179,12977.126,8410.245,3331.691,2790.405,31075.224,15184.825,12950.988,13970.287,483.891,998.012,303.756,723.329,5548.357,45814.349,4233.011,8723.681,362.515,733.012,162.345,1540.246,64.57,222.445,583.786,12229.044,239.745,791.668,2570.005,352.96,68.496,1456.227,1475.566,208.012,1353.251,24355.002,3225.917,128.568,705.341,13370.185,110.061,0.91,334.292,126.898,2,2,1,750.292,126.898
15940.347,20032.471,11635.031,7764.144,2845.466,2510.872,36748.083,12837.068,9809.977,9064.39,429.031,1087.22,323.96,917.686,3145.563,33844.243,3208.123,10128.21,458.409,1045.967,156.766,1508.376,218.643,242.666,637.945,19374.537,218.019,516.454,12046.201,255.516,80.319,1529.555,1515.286,399.016,3152.128,14216.903,2549.801,119.735,344.215,10640.362,60.946,0.903,267.03,130.86,2,2,1,683.03,130.86
9886.461,12704.03,7797.681,4983.163,2020.481,1666.47,25722.753,9187.711,7922.207,9340.596,264.127,644.967,221.892,657.214,3280.698,48822.047,2811.801,13956.57,277.849,356.627,100.93,1350.809,53.684,143.026,456.764,2906.973,172.504,154.583,3451.893,254.005,58.566,460.069,755.335,124.284,441.317,33155.324,2533.273,77.33,291.227,8470.431,98.02,0.881,377.761,137.583,2,2,1,793.761,137.583
7446.093,10639.866,6179.073,3804.587,1565.086,1236.887,19723.436,7265.238,7070.966,7679.039,353.846,1036.898,302.556,660.141,2469.571,24520.919,2183.687,10338.834,996.197,1805.091,144.258,1573.651,1093.805,181.34,529.542,2102.841,163.309,241.503,56209.556,347.034,67.438,10298.313,1143.893,990.243,1488.295,23810.733,2986.798,145.42,1094.2,12133.816,59.044,0.893,204.863,136.491,2,2,1,620.863,136.491
15496.443,19120.729,11000.581,7502.577,2642.349,2390.657,35585.224,12289.988,10606.681,9881.549,442.279,1116.625,318.365,973.028,3291.92,38867.902,3079.645,11114.848,431.673,1679.447,175.501,2617.347,263.778,192.355,920.461,6426.301,170.954,114.679,17615.094,220.992,74.932,1220.226,1767.796,397.301,2975.599,16656.084,4781.289,163.092,349.808,11782.882,52.918,0.914,222.102,135.601,2,2,1,638.102,135.601
21416.261,29891.951,17754.471,11053.952,4433.1,3406.258,47111.224,21641.121,18498.643,14429.776,310.018,1048.327,491.901,5707.097,2825.758,5076.499,14912.754,4013.329,349.656,14436.706,111.285,2673.618,64.992,572.54,1674.384,759.589,305.041,295.157,54.476,502.019,76.379,2934.05,3139.664,367.956,6343.176,12148.66,9109.574,154.205,911.206,5288.528,121.363,0.878,55.972,144.778,2,2,1,471.972,144.778
18742.738,23281.385,14179.913,9349.047,3568.268,3042.992,39400.784,15624.167,12394.823,12871.572,459.829,1015.623,341.217,972.468,4343.181,40224.64,3743.756,13728.547,423.047,453.641,156.343,1957.935,115.359,235.963,659.447,14050.432,225.426,329.833,7439.85,293.859,66.865,1585.484,1748.9,338.489,1623.826,14768.061,2267.469,187.753,433.052,11535.867,115.659,0.904,341.105,146.981,2,2,1,757.105,146.981
17250.968,21615.624,12987.38,8352.842,3261.748,2700.431,36497.886,14725.274,12438.325,12624.42,343.373,902.695,287.814,953.036,4064.067,52660.058,5909.425,12948.713,452.829,1370.682,124.578,1455.938,187.344,198.455,906.208,3641.735,239.487,234.307,13721.208,310.429,73.865,1033.532,1361.184,284.014,759.748,41101.187,4366.508,98.224,484.505,14386.773,76.789,0.914,267.473,148.62,2,2,1,683.473,148.62
17679.422,22635.05,13606.374,8753.19,3380.286,2869.871,40782.165,15219.277,12493.135,11842.994,363.045,944.284,326.84,906.57,4303.125,50239.684,5268.458,12815.477,483.993,1297.989,135.844,2040.403,239.213,226.9,894.337,2062.039,246.564,342.204,16958.873,294.018,76.766,2049.335,2072.531,397.515,945.603,39027.568,3829.827,151.121,795.784,14198.952,88.936,0.907,262.777,151.997,2,2,1,678.777,151.997
10552.43,14443.043,8551.538,5421.725,2205.943,1746.868,28014.227,10190.778,9544.638,10050.474,345.397,918.37,320.514,606.25,2740.909,12076.043,1984.49,5411.699,617.344,11647.029,130.856,1336.513,356.506,205.08,540.404,377.797,218.527,241.396,26391.75,431.679,71.721,4485.73,1479.473,468.464,2487.817,13116.394,3860.185,147.688,603.912,11815.298,119.356,0.875,251.024,156.156,2,2,1,667.024,156.156
13529.875,17450.213,10590.424,6861.457,2717.411,2229.981,30519.096,12549.394,11233.062,12626.767,370.172,938.915,289.72,915.508,5866.435,43117.115,4428.985,12441.514,384.184,193.653,131.905,1916.563,89.818,176.136,583.785,9099.472,250.817,55.041,5657.179,370.731,66.521,1004.107,1341.052,253.516,1037.219,26379.677,3335.592,147.684,601.46,15555.896,132.559,0.851,320.185,158.259,2,2,1,736.185,158.259
15873.151,22469.225,12965.507,8109.334,3215.267,2514.605,38187.4,14325.426,11042.272,12684.247,376.299,991.736,327.386,731.599,4952.748,28402.756,2989.394,8757.472,332.943,4082.693,129.232,1987.721,116.509,229.596,578.502,3154.149,190.133,564.372,1647.992,336.479,69.881,1847.607,1872.161,266.154,594.502,23405.482,3421.64,121.632,754.732,11907.15,87.352,0.923,52.924,159.547,2,2,1,468.924,159.547
12965.345,17827.107,10391.266,6542.609,2639.643,2077.838,30241.273,12079.838,9579.607,13363.307,259.101,671.252,214.333,946.028,5374.693,36936.913,3270.874,8610.888,193.687,3208.611,96.394,1216.16,59.48,136.138,959.169,4420.676,120.44,472.603,438.114,308.27,58.656,1134.354,1153.362,140.645,355.534,35234.057,1962.051,125.751,425.791,12787.911,102.879,0.897,15.052,163.618,2,2,1,431.052,163.618
11957.173,15267.871,9448.202,6199.158,2389.75,1969.831,28368.198,10763.786,9393.725,10538.886,422.901,947.648,276.467,765.104,3128.207,48382.161,3999.537,8834.208,331.268,588.352,146.431,1290.246,60.139,198.498,624.747,11798.737,199.293,71.635,1329.388,283.825,64.831,994.523,1089.719,230.085,603.071,16847.362,1668.456,88.191,306.349,10742.369,99.71,0.891,348.418,164.007,2,2,1,764.418,164.007
17293.393,22955.78,13370.598,8542.44,3311.683,2624.814,39260.416,14898.46,12137.826,15859.422,478.566,973.087,315.841,1570.73,5501.891,40104.92,4848.434,11560.275,254.576,1000.395,154.069,1911.235,66.832,172.932,849.33,4242.043,175.241,472.866,469.986,342.131,65.512,1267.218,1506.456,164.01,297.238,43422.539,3006.664,151.326,739.503,15669.631,139.108,0.877,23.531,167.387,2,2,1,439.531,167.387
